name,mecanisme,modele,normalite,centroid,mfcc_mean,chroma_mean,tempo,zcr
00000916.wav,fan,id_06,normal,1308.466622279365,-11.406556,0.22759789,156.25,0.08038076577476039
00000917.wav,fan,id_06,normal,1254.363475089931,-11.215183,0.22808468,133.92857142857142,0.07591447434105432
00000918.wav,fan,id_06,normal,1663.785111788202,-11.623591,0.25427273,104.16666666666667,0.1043861072284345
00000919.wav,fan,id_06,normal,1293.4624497960508,-11.606326,0.22283573,144.23076923076923,0.08003756489616613
00000920.wav,fan,id_06,normal,1234.416492876054,-11.549601,0.21519567,144.23076923076923,0.07620463508386581
00000921.wav,fan,id_06,normal,1326.0561187482715,-11.680059,0.2174781,133.92857142857142,0.0789018819888179
00000922.wav,fan,id_06,normal,1471.5803076105524,-13.271076,0.24990131,89.28571428571429,0.08667538188897764
00000923.wav,fan,id_06,normal,1538.5361481660032,-12.38616,0.21950695,156.25,0.10027237669728435
00000924.wav,fan,id_06,normal,1257.657146223323,-11.724181,0.21647072,170.45454545454547,0.07732783795926518
00000925.wav,fan,id_06,normal,1846.0593432244532,-14.063093,0.22699973,93.75,0.13021197334265175
00000926.wav,fan,id_06,normal,1310.4171880036452,-11.221792,0.22073711,104.16666666666667,0.07961324380990416
00000927.wav,fan,id_06,normal,1345.8675396133574,-11.90016,0.20945153,110.29411764705883,0.08232297074680511
00000928.wav,fan,id_06,normal,1294.0862936276405,-11.330274,0.2142514,117.1875,0.07814684005591055
00000929.wav,fan,id_06,normal,1210.3477143276473,-10.095581,0.20822395,98.6842105263158,0.0667884509784345
00000930.wav,fan,id_06,normal,1522.8513775647082,-13.675202,0.24513094,125.0,0.0853275384384984
00000931.wav,fan,id_06,normal,1518.191907455734,-14.254263,0.21011265,156.25,0.0950791234025559
00000932.wav,fan,id_06,normal,1243.5732652834793,-11.739579,0.21763472,156.25,0.07616407498003194
00000933.wav,fan,id_06,normal,1508.1964003237313,-11.335885,0.21338136,156.25,0.08191580970447285
00000934.wav,fan,id_06,normal,1661.058338892856,-13.661926,0.23166485,110.29411764705883,0.09582636531549521
00000935.wav,fan,id_06,normal,1490.0956175484212,-13.726459,0.24305896,144.23076923076923,0.08913082817492013
00000936.wav,fan,id_06,normal,1569.2250442975492,-14.029556,0.27861977,156.25,0.09385140025958466
00000937.wav,fan,id_06,normal,1309.685533102741,-11.729029,0.23069546,156.25,0.08128712809504793
00000938.wav,fan,id_06,normal,1566.9255879756886,-15.503962,0.22034192,144.23076923076923,0.09870301267971246
00000939.wav,fan,id_06,normal,1252.3663965364208,-10.731823,0.21962671,104.16666666666667,0.07464307108626198
00000940.wav,fan,id_06,normal,2552.8941983485515,-15.732285,0.19045751,98.6842105263158,0.19681322384185304
00000941.wav,fan,id_06,normal,1481.050565297817,-14.932881,0.24290235,98.6842105263158,0.08983126996805112
00000942.wav,fan,id_06,normal,1503.3969328155722,-14.482714,0.17717515,85.22727272727273,0.08879698732028754
00000943.wav,fan,id_06,normal,1551.744576890411,-10.828575,0.19016115,156.25,0.08247117112619809
00000944.wav,fan,id_06,normal,1308.5727536661234,-11.784433,0.22115831,125.0,0.08166776906948882
00000945.wav,fan,id_06,normal,1997.6049426211678,-15.014579,0.21751074,144.23076923076923,0.13915079622603835
00000946.wav,fan,id_06,normal,1229.5273760340933,-11.705019,0.20675607,117.1875,0.0708460213658147
00000947.wav,fan,id_06,normal,1271.5456507056274,-11.3801775,0.19951862,104.16666666666667,0.07379910892571885
00000948.wav,fan,id_06,normal,1295.7284513027157,-11.414284,0.22457595,125.0,0.07995332468051118
00000949.wav,fan,id_06,normal,1523.6952846678844,-13.785198,0.2276805,98.6842105263158,0.08308893270766773
00000950.wav,fan,id_06,normal,1287.8770563607222,-11.265475,0.22334825,93.75,0.07835276058306709
00000951.wav,fan,id_06,normal,1283.2323699956723,-11.291938,0.21116409,125.0,0.07883636182108626
00000952.wav,fan,id_06,normal,1251.6038219967581,-11.511151,0.2301146,104.16666666666667,0.0774994383985623
00000953.wav,fan,id_06,normal,1649.7857721826167,-13.366556,0.24024633,104.16666666666667,0.11333273013178914
00000954.wav,fan,id_06,normal,1265.3369207507192,-11.366088,0.2201244,125.0,0.07725607777555911
00000955.wav,fan,id_06,normal,1264.5491208116991,-11.340832,0.211939,133.92857142857142,0.07726075778753994
00000956.wav,fan,id_06,normal,1497.819506123492,-14.70736,0.24325292,144.23076923076923,0.09081563248801917
00000957.wav,fan,id_06,normal,1273.8112092003646,-11.462613,0.2221032,117.1875,0.08047436601437699
00000958.wav,fan,id_06,normal,1455.29564283142,-11.545101,0.21892437,133.92857142857142,0.08460525658945688
00000959.wav,fan,id_06,normal,1510.8580003795162,-14.491488,0.19443445,133.92857142857142,0.08179412939297125
00000960.wav,fan,id_06,normal,1491.8058804932616,-14.759202,0.23009577,98.6842105263158,0.09420240115814696
00000961.wav,fan,id_06,normal,1505.5796960282103,-13.705344,0.22833097,93.75,0.09176723492412141
00000962.wav,fan,id_06,normal,1467.8201539284767,-14.303625,0.18708241,133.92857142857142,0.09088427266373802
00000963.wav,fan,id_06,normal,1299.5055738324265,-11.400224,0.20575412,144.23076923076923,0.07906724241214058
00000964.wav,fan,id_06,normal,1524.8328489613923,-13.6930895,0.22863708,117.1875,0.09487632288338659
00000965.wav,fan,id_06,normal,1280.0250659822598,-12.101696,0.23222919,144.23076923076923,0.07912964257188498
00000966.wav,fan,id_06,normal,1629.4026991766107,-11.609283,0.2142695,117.1875,0.09688872803514377
00000967.wav,fan,id_06,normal,1241.230867596546,-11.744898,0.21607423,133.92857142857142,0.06904421675319489
00000968.wav,fan,id_06,normal,1537.8381012933617,-13.37181,0.24807312,117.1875,0.08986403005191693
00000969.wav,fan,id_06,normal,1241.8316284169493,-11.263778,0.22752741,98.6842105263158,0.07754311851038338
00000970.wav,fan,id_06,normal,1483.2642111253765,-14.400039,0.24039769,110.29411764705883,0.09231947633785942
00000971.wav,fan,id_06,normal,1325.4132322619903,-11.733578,0.21352579,125.0,0.0823666508586262
00000972.wav,fan,id_06,normal,1270.3216113138576,-11.666267,0.22574279,125.0,0.07749163837859425
00000973.wav,fan,id_06,normal,1468.0748154004095,-14.179428,0.20136553,144.23076923076923,0.08496873751996806
00000974.wav,fan,id_06,normal,1674.7625407206335,-14.04986,0.18198666,125.0,0.09471720247603833
00000975.wav,fan,id_06,normal,1224.2351058157717,-11.057052,0.20093858,110.29411764705883,0.06674009085463259
00000976.wav,fan,id_06,normal,1275.4103714212044,-11.513692,0.2172532,144.23076923076923,0.0775899186301917
00000977.wav,fan,id_06,normal,1509.3833727256151,-13.526692,0.22228639,110.29411764705883,0.09094979283146964
00000978.wav,fan,id_06,normal,1262.711428068601,-11.345384,0.21505958,110.29411764705883,0.07768975888578275
00000979.wav,fan,id_06,normal,1413.77154202232,-11.155258,0.21257265,117.1875,0.08187524960063898
00000980.wav,fan,id_06,normal,1606.2449956589462,-11.468975,0.20554006,89.28571428571429,0.0898905501198083
00000981.wav,fan,id_06,normal,1596.5079880381643,-14.023995,0.23423074,125.0,0.09538800419329073
00000982.wav,fan,id_06,normal,1237.1110229400858,-11.248735,0.21737096,98.6842105263158,0.07664767621805112
00000983.wav,fan,id_06,normal,1313.807331421903,-11.245142,0.21849385,104.16666666666667,0.08041664586661341
00000984.wav,fan,id_06,normal,1298.7209340035886,-11.494235,0.21338782,117.1875,0.07957736371805112
00000985.wav,fan,id_06,normal,1307.8390068589702,-11.311954,0.22020708,156.25,0.07869284145367413
00000986.wav,fan,id_06,normal,1266.2810809452587,-11.384236,0.2123285,93.75,0.07580683406549521
00000987.wav,fan,id_06,normal,1239.4802485765106,-11.561747,0.22199257,104.16666666666667,0.07720303763977636
00000988.wav,fan,id_06,normal,1335.8158902810244,-12.265346,0.21848294,104.16666666666667,0.08724010333466453
00000989.wav,fan,id_06,normal,1626.7070980208305,-14.321868,0.23091559,156.25,0.09883873302715655
00000990.wav,fan,id_06,normal,1542.5453822659226,-12.402032,0.22518502,110.29411764705883,0.09523512380191693
00000991.wav,fan,id_06,normal,1272.4740574169855,-11.65949,0.21390015,144.23076923076923,0.07543399311102236
00000992.wav,fan,id_06,normal,1264.3987620390574,-10.994651,0.22074144,125.0,0.07600807458067092
00000993.wav,fan,id_06,normal,1305.949223504929,-11.266838,0.2145813,133.92857142857142,0.07961792382188498
00000994.wav,fan,id_06,normal,1311.5404854781953,-11.350884,0.22391228,93.75,0.0811170876597444
00000995.wav,fan,id_06,normal,1489.6977903943027,-14.734464,0.20644596,133.92857142857142,0.0929871580471246
00000996.wav,fan,id_06,normal,1210.241976849277,-11.839612,0.22270042,104.16666666666667,0.06873065595047924
00000997.wav,fan,id_06,normal,1273.6529153735987,-11.572287,0.21682289,144.23076923076923,0.0782607203474441
00000998.wav,fan,id_06,normal,1269.7118689688461,-12.466769,0.21918333,98.6842105263158,0.07387242911341853
00000999.wav,fan,id_06,normal,1637.7585341231031,-11.234959,0.20749922,117.1875,0.0937031998801917
00001000.wav,fan,id_06,normal,1236.0705877193632,-11.630474,0.21613435,93.75,0.07559155351437699
00001001.wav,fan,id_06,normal,1265.5167696112976,-10.887698,0.20576979,125.0,0.07550263328674121
00001002.wav,fan,id_06,normal,1494.3419756610945,-13.621202,0.2610995,156.25,0.08469261681309904
00001003.wav,fan,id_06,normal,1475.4089437128866,-11.8001375,0.24115488,93.75,0.09010115065894568
00001004.wav,fan,id_06,normal,1524.6216492343663,-13.825726,0.21936704,89.28571428571429,0.09419616114217252
00001005.wav,fan,id_06,normal,1234.9963284847322,-10.786368,0.22634056,117.1875,0.07068690095846646
00001006.wav,fan,id_06,normal,1217.9825861325528,-10.267412,0.2136566,133.92857142857142,0.07065570087859425
00001007.wav,fan,id_06,normal,2420.9462927732593,-15.2773075,0.19986203,117.1875,0.17389364516773162
00001008.wav,fan,id_06,normal,1533.6090565150623,-11.87664,0.21950892,170.45454545454547,0.09455184205271565
00001009.wav,fan,id_06,normal,1279.3375265322798,-11.141761,0.22311863,117.1875,0.07626079522763578
00001010.wav,fan,id_06,normal,1245.1871607856842,-11.405705,0.2175211,133.92857142857142,0.07663675619009584
00001011.wav,fan,id_06,normal,1436.2345888414309,-14.9515,0.21132897,117.1875,0.06859649560702875
00001012.wav,fan,id_06,normal,1212.8148885723285,-11.941426,0.21791789,93.75,0.0703281000399361
00001013.wav,fan,id_06,normal,1472.7847105097965,-13.511693,0.24964656,125.0,0.08263341154153354
00001014.wav,fan,id_06,normal,1500.5500988973454,-14.512006,0.23111716,117.1875,0.09277499750399361
00000000.wav,pump,id_00,abnormal,1502.7321857739341,-12.319021,0.40596387,125.0,0.10355618510383387
00000001.wav,pump,id_00,abnormal,1775.8307655896585,-14.148178,0.4692938,170.45454545454547,0.12681740465255592
00000002.wav,pump,id_00,abnormal,1455.0481172832408,-9.258714,0.4642269,125.0,0.10075129792332269
00000003.wav,pump,id_00,abnormal,1447.579553897218,-8.350699,0.51398546,117.1875,0.09820069139376997
00000004.wav,pump,id_00,abnormal,1416.8230546590935,-9.189762,0.48579758,110.29411764705883,0.09898069339057508
00000005.wav,pump,id_00,abnormal,1466.8433007437104,-9.886792,0.50067925,117.1875,0.10137061950878594
00000006.wav,pump,id_00,abnormal,1462.2025143284006,-9.154267,0.5143418,110.29411764705883,0.10258898262779553
00000007.wav,pump,id_00,abnormal,1411.8716048869553,-9.632113,0.46258005,110.29411764705883,0.09677172773562301
00000008.wav,pump,id_00,abnormal,1450.2006077734836,-9.474574,0.4908137,144.23076923076923,0.10051105730830671
00000009.wav,pump,id_00,abnormal,1444.667508401199,-9.534241,0.49636453,104.16666666666667,0.10021621655351437
00000010.wav,pump,id_00,abnormal,1435.646787776164,-9.528415,0.4828185,110.29411764705883,0.09894013328674121
00000011.wav,pump,id_00,abnormal,1458.149350600002,-8.777269,0.4797334,110.29411764705883,0.09677172773562301
00000012.wav,pump,id_00,abnormal,1433.0222887361385,-9.773712,0.43926293,75.0,0.0962522464057508
00000013.wav,pump,id_00,abnormal,1448.2373688385271,-9.447392,0.49252716,85.22727272727273,0.0979620107827476
00000014.wav,pump,id_00,abnormal,1581.2100874502478,-11.976399,0.45428914,93.75,0.10886175868610223
00000015.wav,pump,id_00,abnormal,1448.733480359199,-10.34278,0.47912988,98.6842105263158,0.09963277505990416
00000016.wav,pump,id_00,abnormal,1471.8802797228998,-9.674448,0.46476012,104.16666666666667,0.10139869958067092
00000017.wav,pump,id_00,abnormal,1487.7857309933418,-10.031163,0.4807992,110.29411764705883,0.0989526133186901
00000018.wav,pump,id_00,abnormal,1571.28269153461,-11.162917,0.47636995,98.6842105263158,0.11431709265175719
00000019.wav,pump,id_00,abnormal,1493.7226435739933,-9.157528,0.47671363,93.75,0.10050793730031948
00000020.wav,pump,id_00,abnormal,1536.821699263275,-9.776473,0.51119244,133.92857142857142,0.10318178414536741
00000021.wav,pump,id_00,abnormal,1551.5750389104621,-9.910833,0.505459,117.1875,0.10851075778753994
00000022.wav,pump,id_00,abnormal,1497.9491180011983,-9.561976,0.48636082,110.29411764705883,0.10279646315894568
00000023.wav,pump,id_00,abnormal,1554.7358123426186,-12.309532,0.47756356,144.23076923076923,0.10663251297923322
00000024.wav,pump,id_00,abnormal,1579.4359144982438,-12.466895,0.46197197,85.22727272727273,0.10292438348642173
00000025.wav,pump,id_00,abnormal,1472.1660448543296,-10.250107,0.48624855,156.25,0.09729588907747604
00000026.wav,pump,id_00,abnormal,1732.491814500781,-9.7583275,0.54288614,156.25,0.1198270267571885
00000027.wav,pump,id_00,abnormal,1764.1038231827351,-9.0490055,0.5503238,144.23076923076923,0.12032154802316294
00000028.wav,pump,id_00,abnormal,1883.848805569723,-12.915215,0.49142033,110.29411764705883,0.13690751048322683
00000029.wav,pump,id_00,abnormal,1875.8882647557184,-12.697046,0.49311373,110.29411764705883,0.14044559954073482
00000030.wav,pump,id_00,abnormal,1861.5855959703276,-12.75389,0.49919745,133.92857142857142,0.13625230880591055
00000031.wav,pump,id_00,abnormal,1774.3619194582682,-9.943346,0.56434226,170.45454545454547,0.12601244259185304
00000032.wav,pump,id_00,abnormal,1749.813500877464,-9.5747,0.5424797,133.92857142857142,0.12407647763578275
00000033.wav,pump,id_00,abnormal,1796.8092945232459,-9.875916,0.6094233,125.0,0.12819332817492013
00000034.wav,pump,id_00,abnormal,1773.6278013357992,-9.974644,0.57926553,104.16666666666667,0.12744452625798722
00000035.wav,pump,id_00,abnormal,1832.0620383671694,-11.8694725,0.48131078,110.29411764705883,0.13396846295926518
00000036.wav,pump,id_00,abnormal,1747.6375371526672,-9.231919,0.5637128,125.0,0.12413419778354633
00000037.wav,pump,id_00,abnormal,1776.6985818634082,-8.672094,0.50070566,156.25,0.12379255690894568
00000038.wav,pump,id_00,abnormal,1787.050785132954,-10.245771,0.57988614,93.75,0.12677528454472844
00000039.wav,pump,id_00,abnormal,1797.4306563272694,-10.288025,0.54804665,170.45454545454547,0.12424495806709265
00000040.wav,pump,id_00,abnormal,1761.657722985058,-9.268534,0.50907606,89.28571428571429,0.11967726637380191
00000041.wav,pump,id_00,abnormal,1847.2139593900447,-13.019103,0.515876,133.92857142857142,0.13425082368210864
00000042.wav,pump,id_00,abnormal,1769.8468753468567,-10.069388,0.54320735,133.92857142857142,0.12423559804313099
00000043.wav,pump,id_00,abnormal,1892.1634873059736,-12.389069,0.48708004,110.29411764705883,0.13447234424920126
00000044.wav,pump,id_00,abnormal,1867.6997547801186,-12.038653,0.4522224,144.23076923076923,0.13392322284345048
00000045.wav,pump,id_00,abnormal,1764.6439432668017,-10.488185,0.5431163,144.23076923076923,0.12492199980031948
00000046.wav,pump,id_00,abnormal,1779.1017405126452,-9.147585,0.5352707,156.25,0.12303283496405751
00000047.wav,pump,id_00,abnormal,1908.9117364070762,-12.875858,0.4133495,125.0,0.13686071036341854
00000048.wav,pump,id_00,abnormal,1760.0106449817395,-9.736096,0.5552093,133.92857142857142,0.12367711661341853
00000049.wav,pump,id_00,abnormal,1768.7615817350584,-9.269828,0.5173141,110.29411764705883,0.12421687799520767
00000050.wav,pump,id_00,abnormal,1879.8215866833298,-12.825872,0.50068456,156.25,0.13956107727635783
00000051.wav,pump,id_00,abnormal,1864.86709059318,-12.499632,0.42479992,133.92857142857142,0.1248018794928115
00000052.wav,pump,id_00,abnormal,1691.3549505647986,-10.3282175,0.5027494,125.0,0.11579441643370607
00000053.wav,pump,id_00,abnormal,1766.37704966828,-10.016268,0.50420284,170.45454545454547,0.12581276208067094
00000054.wav,pump,id_00,abnormal,1700.011622798827,-9.873099,0.5375646,98.6842105263158,0.12012186751198083
00000055.wav,pump,id_00,abnormal,1821.243431819823,-11.93439,0.50544906,144.23076923076923,0.13996355830670926
00000056.wav,pump,id_00,abnormal,1779.5903477972763,-10.537368,0.4859534,156.25,0.12866600938498401
00000057.wav,pump,id_00,abnormal,1763.8014654365786,-12.875914,0.48329732,104.16666666666667,0.12465523911741214
00000058.wav,pump,id_00,abnormal,1674.5088810846744,-9.83826,0.5559497,170.45454545454547,0.11708765974440895
00000059.wav,pump,id_00,abnormal,1656.7169186506046,-10.485292,0.4988433,125.0,0.1163622578873802
00000060.wav,pump,id_00,abnormal,1673.3072217261308,-9.46336,0.5369219,104.16666666666667,0.11813442242412141
00000061.wav,pump,id_00,abnormal,1757.4738898392668,-12.677412,0.48011598,125.0,0.12446179862220447
00000062.wav,pump,id_00,abnormal,1653.8585021633767,-9.797435,0.51047224,98.6842105263158,0.11342477036741214
00000063.wav,pump,id_00,abnormal,1704.938840136638,-9.489665,0.48377207,117.1875,0.11524841503594249
00000064.wav,pump,id_00,abnormal,1630.0863906141578,-9.817588,0.48996985,89.28571428571429,0.11180236621405751
00000065.wav,pump,id_00,abnormal,1743.0467105789244,-11.831016,0.4805628,125.0,0.12377383686102236
00000066.wav,pump,id_00,abnormal,1642.4249738776086,-9.588889,0.5177141,170.45454545454547,0.11584121655351437
00000067.wav,pump,id_00,abnormal,1671.8028530424722,-10.234258,0.48400104,156.25,0.11251684804313099
00000068.wav,pump,id_00,abnormal,1629.9073802582038,-10.359002,0.5083847,125.0,0.10956064047523961
00000069.wav,pump,id_00,abnormal,1798.1316897470801,-11.7692,0.41511995,125.0,0.12922137080670926
00000070.wav,pump,id_00,abnormal,2027.5450705262533,-11.265176,0.5957858,133.92857142857142,0.16068041134185304
00000071.wav,pump,id_00,abnormal,1833.7847639874872,-10.110475,0.58238405,117.1875,0.12772220696884984
00000072.wav,pump,id_00,abnormal,1994.2628736442157,-12.737772,0.46280274,117.1875,0.1442707293330671
00000073.wav,pump,id_00,abnormal,1837.6602108564612,-9.994564,0.57595956,133.92857142857142,0.12292051467651757
00000074.wav,pump,id_00,abnormal,1879.6766260087873,-10.197227,0.50764793,110.29411764705883,0.12100794978035144
00000075.wav,pump,id_00,abnormal,1896.657378037445,-9.834038,0.52640784,125.0,0.13072677466054314
00000076.wav,pump,id_00,abnormal,1809.020546585088,-10.279263,0.57952154,98.6842105263158,0.12425587809504793
00000077.wav,pump,id_00,abnormal,1859.7892071195074,-9.152967,0.55107945,110.29411764705883,0.11948538588258786
00000078.wav,pump,id_00,abnormal,1409.1074918333052,-11.776766,0.52830833,104.16666666666667,0.10279334315095846
00000079.wav,pump,id_00,abnormal,1383.3897172970192,-9.139447,0.5294183,133.92857142857142,0.10147981978833866
00000080.wav,pump,id_00,abnormal,1451.6595196564144,-11.376335,0.54479367,93.75,0.10637667232428115
00000081.wav,pump,id_00,abnormal,1424.1962406025514,-12.230209,0.5272011,125.0,0.10432994708466453
00000082.wav,pump,id_00,abnormal,1476.8105848593998,-11.24596,0.5141355,110.29411764705883,0.10643283246805112
00000083.wav,pump,id_00,abnormal,1361.4091952435876,-9.103489,0.5537439,156.25,0.09993853584265176
00000084.wav,pump,id_00,abnormal,1456.621534261374,-9.489175,0.55391335,156.25,0.10672299321086262
00000085.wav,pump,id_00,abnormal,1452.3997884646785,-8.520344,0.546678,110.29411764705883,0.10350938498402557
00000086.wav,pump,id_00,abnormal,1414.4903570136523,-12.11707,0.54859775,133.92857142857142,0.10312718400559105
00000087.wav,pump,id_00,abnormal,1414.7341817910963,-11.820996,0.55066204,133.92857142857142,0.1036825454273163
00000088.wav,pump,id_00,abnormal,1332.349321091617,-9.191821,0.5452761,125.0,0.09783409045527157
00000089.wav,pump,id_00,abnormal,1337.435904952123,-8.383842,0.5457739,110.29411764705883,0.09786841054313099
00000090.wav,pump,id_00,abnormal,1351.5013245784687,-8.745592,0.52709544,125.0,0.09751584964057508
00000091.wav,pump,id_00,abnormal,1361.197777371916,-8.962586,0.520866,187.5,0.09918505391373802
00000092.wav,pump,id_00,abnormal,1371.5075548881834,-10.055201,0.48928082,170.45454545454547,0.07201134434904154
00000093.wav,pump,id_00,abnormal,1414.148479318787,-10.560596,0.56694,117.1875,0.0824883311701278
00000094.wav,pump,id_00,abnormal,1344.756398376854,-10.774484,0.55597323,133.92857142857142,0.07737151807108626
00000095.wav,pump,id_00,abnormal,1607.8230523642671,-12.70111,0.32693437,125.0,0.10438298722044728
00000096.wav,pump,id_00,abnormal,1330.416765091495,-10.263014,0.5987475,125.0,0.07723423771964856
00000097.wav,pump,id_00,abnormal,1331.7127330804315,-10.2942295,0.5802801,133.92857142857142,0.07723579772364217
00000098.wav,pump,id_00,abnormal,1526.2325677836352,-12.81869,0.31516823,89.28571428571429,0.08077388678115016
00000099.wav,pump,id_00,abnormal,1350.3403984909733,-11.428972,0.37057802,104.16666666666667,0.09687000798722045
00000100.wav,pump,id_00,abnormal,1254.2020486192584,-10.853517,0.5044469,156.25,0.07339818789936102
00000101.wav,pump,id_00,abnormal,1272.1710095599478,-10.462191,0.52151155,117.1875,0.07399878943690096
00000102.wav,pump,id_00,abnormal,1492.8474777581027,-10.580595,0.55387735,85.22727272727273,0.08764102436102236
00000103.wav,pump,id_00,abnormal,1676.7592994553177,-13.416856,0.3633192,104.16666666666667,0.0961758062100639
00000104.wav,pump,id_00,abnormal,1524.3678280058068,-10.899543,0.55435425,208.33333333333334,0.08457561651357827
00000105.wav,pump,id_00,abnormal,1418.7937158633829,-11.316526,0.49723643,117.1875,0.08388297474041534
00000106.wav,pump,id_00,abnormal,1802.6556117365362,-11.53857,0.63227856,93.75,0.13038669378993611
00000107.wav,pump,id_00,abnormal,1432.37087005207,-10.652282,0.6153592,110.29411764705883,0.08145872853434505
00000108.wav,pump,id_00,abnormal,1659.7494165273786,-13.444963,0.35429412,117.1875,0.10542974990015974
00000109.wav,pump,id_00,abnormal,1670.8432573973676,-13.900402,0.38199928,104.16666666666667,0.11171656599440895
00000110.wav,pump,id_00,abnormal,1350.9355352602645,-10.680338,0.6496826,104.16666666666667,0.08136668829872204
00000111.wav,pump,id_00,abnormal,1769.2991624869426,-11.048351,0.58976954,117.1875,0.10297430361421725
00000112.wav,pump,id_00,abnormal,1410.3620227180631,-10.882104,0.631496,117.1875,0.08436189596645367
00000113.wav,pump,id_00,abnormal,1381.07327566113,-10.882961,0.6242698,85.22727272727273,0.0797411641373802
00000114.wav,pump,id_00,abnormal,1376.3736964437396,-10.828878,0.6131431,156.25,0.08148524860223642
00000115.wav,pump,id_00,abnormal,2101.0048788224767,-14.887778,0.32651797,89.28571428571429,0.17982166034345048
00000116.wav,pump,id_00,abnormal,1562.3829005345538,-10.979352,0.5978527,170.45454545454547,0.09337247903354633
00000117.wav,pump,id_00,abnormal,2514.2403429326237,-12.933755,0.63749564,89.28571428571429,0.24643227086661343
00000118.wav,pump,id_00,abnormal,1643.0096007140662,-13.169616,0.35725692,104.16666666666667,0.10929699980031948
00000119.wav,pump,id_00,abnormal,1318.1772743579263,-11.0264015,0.5373788,104.16666666666667,0.07625299520766773
00000120.wav,pump,id_00,abnormal,1586.556442964261,-14.224124,0.29209366,104.16666666666667,0.10268882288338659
00000121.wav,pump,id_00,abnormal,1318.6170539661246,-11.028804,0.63915,144.23076923076923,0.07732159794329073
00000122.wav,pump,id_00,abnormal,1444.5320639824308,-13.866506,0.35405943,117.1875,0.10600071136182108
00000123.wav,pump,id_00,abnormal,1548.342169660022,-11.090074,0.49800843,133.92857142857142,0.0966952875399361
00000124.wav,pump,id_00,abnormal,1447.3409550650824,-13.410282,0.2989786,133.92857142857142,0.09693552815495207
00000125.wav,pump,id_00,abnormal,1792.3578247611088,-16.283209,0.50524443,110.29411764705883,0.15010982428115016
00000126.wav,pump,id_00,abnormal,1136.8168219740182,-11.410953,0.6054811,125.0,0.0768130366413738
00000127.wav,pump,id_00,abnormal,1355.1584879116099,-10.533006,0.63232017,156.25,0.07671787639776358
00000128.wav,pump,id_00,abnormal,1423.1948238745683,-14.023681,0.36673805,133.92857142857142,0.10020841653354633
00000129.wav,pump,id_00,abnormal,1587.8830981987555,-13.451455,0.25649267,156.25,0.1067042731629393
00000130.wav,pump,id_00,abnormal,1023.3145145638697,-11.472515,0.63318783,110.29411764705883,0.06512236671325879
00000131.wav,pump,id_00,abnormal,1641.6775242175272,-15.030147,0.50553864,125.0,0.13295602036741214
00000132.wav,pump,id_00,abnormal,1026.069110231487,-11.102521,0.64440864,117.1875,0.06582904852236422
00000133.wav,pump,id_00,abnormal,1141.4405307756103,-11.330716,0.6340191,117.1875,0.07494103184904154
00000134.wav,pump,id_00,abnormal,1179.5719925613837,-10.988794,0.62448543,117.1875,0.07371954872204473
00000135.wav,pump,id_00,abnormal,1062.5313810908747,-11.091406,0.5996733,156.25,0.0678086935902556
00000136.wav,pump,id_00,abnormal,994.0166338101136,-10.795073,0.5937014,125.0,0.05584034295127795
00000137.wav,pump,id_00,abnormal,1410.9106061910782,-12.68441,0.34902287,104.16666666666667,0.07825448033146964
00000138.wav,pump,id_00,abnormal,2260.4354488633057,-9.417013,0.42819133,125.0,0.23360435802715654
00000139.wav,pump,id_00,abnormal,2251.581867776467,-9.763388,0.5181419,93.75,0.23926249251198084
00000140.wav,pump,id_00,abnormal,1913.3863978983732,-10.166991,0.54936403,144.23076923076923,0.18268894768370608
00000141.wav,pump,id_00,abnormal,1354.797045284785,-10.247597,0.5731817,125.0,0.1009072983226837
00000142.wav,pump,id_00,abnormal,1228.7459098401926,-9.984744,0.5533174,110.29411764705883,0.0687868160942492
00000000.wav,pump,id_00,normal,1755.1585548951807,-10.258799,0.576139,110.29411764705883,0.11722182008785942
00000001.wav,pump,id_00,normal,1932.6167346200896,-13.133564,0.41522014,156.25,0.1441225289536741
00000002.wav,pump,id_00,normal,1786.296466178496,-10.152073,0.57201123,110.29411764705883,0.11915154502795527
00000003.wav,pump,id_00,normal,1907.8499368167097,-12.719881,0.3950071,133.92857142857142,0.12467707917332269
00000004.wav,pump,id_00,normal,1727.102408452028,-10.51148,0.6027455,110.29411764705883,0.11616881739217252
00000005.wav,pump,id_00,normal,1955.4851900641597,-10.765325,0.5955407,125.0,0.135834227735623
00000006.wav,pump,id_00,normal,1702.6968190611924,-10.443831,0.5915422,81.52173913043478,0.11461973342651757
00000007.wav,pump,id_00,normal,1782.1572866718152,-10.79163,0.5575686,93.75,0.12176923172923322
00000008.wav,pump,id_00,normal,1964.6124579592436,-12.790736,0.36588833,133.92857142857142,0.14229732428115016
00000009.wav,pump,id_00,normal,1924.688726406253,-12.309188,0.3572563,133.92857142857142,0.13567822733626198
00000010.wav,pump,id_00,normal,1822.1009732510674,-10.4518585,0.5885994,133.92857142857142,0.11917806509584665
00000011.wav,pump,id_00,normal,1903.683167772143,-12.582724,0.3708589,125.0,0.12249151357827476
00000012.wav,pump,id_00,normal,1728.3822433761381,-8.90319,0.63134027,117.1875,0.10544066992811502
00000013.wav,pump,id_00,normal,1972.0113514054751,-13.224901,0.4313163,125.0,0.1602467302316294
00000014.wav,pump,id_00,normal,1784.1488122521453,-10.48192,0.51106524,133.92857142857142,0.12170059155351437
